36294	593	87.104485
36294	1210	86.4043
36294	356	86.359146
36294	780	86.07252
36294	377	83.82475
36294	1704	83.36934
36294	480	83.30328
36294	7361	80.7931
36294	1136	80.77225
36294	3527	78.58118
36294	1097	77.89151
36294	223	77.47281
36294	2012	77.34794
36294	6377	77.08694
36294	2011	77.004814
36294	2329	76.696236
36294	3481	76.51091
36294	150	76.006065
36294	8665	75.765976
36294	500	75.74691
36294	288	74.85754
36294	3147	74.341034
36294	1206	74.31376
36294	4896	74.30294
36294	49272	73.87862
36294	1220	73.43852
36294	4995	73.40573
36294	1917	73.33661
36294	16	72.96922
36294	736	72.690056
36294	1246	71.70975
36294	1193	71.630905
36294	3114	71.58589
36294	4022	71.171646
36294	1625	70.77942
36294	1391	70.49593
36294	48516	70.45895
36294	1784	70.436325
36294	364	69.74571
36294	316	69.37501
36294	1073	68.89009
36294	3703	68.66654
52305	7153	90.08185
52305	1198	83.75645
52305	4995	79.98434
52305	5418	77.63516
52305	364	77.40609
52305	8360	76.80075
52305	589	75.80855
52305	6874	75.74473
52305	3114	75.64379
52305	296	75.6329
52305	1961	75.03276
52305	457	73.75156
52305	32587	73.03021
52305	593	72.83645
52305	367	72.60628
52305	32	72.59677
52305	1240	71.407455
52305	1517	69.667046
52305	592	69.20567
52305	1036	69.01963
52305	2355	68.93879
52305	150	68.843056
52305	2291	68.69294
52305	8665	67.580414
52305	7143	66.84294
52305	2012	66.44737
52305	5218	66.444954
52305	45722	66.20761
52305	40815	66.1323
52305	5502	65.5405
52305	2916	65.20647
52305	4022	64.953094
52305	2502	64.843666
52305	1784	63.974194
52305	1200	63.808464
52305	1923	63.782734
52305	2997	62.287857
52305	2011	62.214417
52305	541	62.123196
52305	208	61.4791
52305	6863	61.23552
52305	1393	61.12684
52305	41566	60.637806
52305	3948	60.505577
52305	153	60.45097
52305	2054	60.39781
52305	3977	59.768147
52305	1617	59.687145
52305	316	59.651024
52305	253	59.43802
32538	1270	111.78078
32538	4306	102.87472
32538	7153	99.04499
32538	33794	96.747925
32538	356	96.64258
32538	8961	96.32847
32538	6333	95.459816
32538	5378	95.403
32538	457	94.26128
32538	2028	94.02876
32538	1721	93.69926
32538	5989	90.85338
32538	47	90.772
32538	296	90.64202
32538	2918	89.90312
32538	4896	89.681526
32538	50	88.419044
32538	1387	88.29767
32538	32587	87.3028
32538	1917	86.81264
32538	7361	86.692795
32538	2000	85.01777
32538	1610	84.60051
32538	1200	83.93468
32538	527	83.86386
32538	1393	82.831985
32538	2791	80.59541
32538	8665	79.80321
32538	1732	79.29146
32538	778	78.9347
32538	1220	78.88216
32538	293	77.81408
32538	5502	77.723015
32538	1222	77.44878
32538	2502	77.44065
32538	3052	77.27325
32538	6502	76.86541
32538	2797	76.83074
32538	3408	76.783844
32538	608	76.65418
32538	858	76.4191
32538	784	76.30432
32538	39	76.26873
32538	292	73.8972
32538	45722	73.09958
32538	6378	72.686325
32538	6863	72.618996
32538	5679	72.49108
32538	8464	72.31972
32538	40815	72.182556
62151	2959	59.537964
62151	3578	57.5076
62151	6874	57.05847
62151	5952	56.911926
62151	7438	56.54454
62151	1240	54.883133
62151	527	54.870964
62151	4226	54.747353
62151	1291	54.600685
62151	480	54.37468
62151	318	53.449905
62151	648	53.086056
62151	2858	52.63034
62151	1704	52.493004
62151	858	51.417053
62151	1210	50.847042
62151	32587	50.55544
62151	150	50.17517
62151	4963	50.08829
62151	7153	49.545444
62151	5349	49.073956
62151	8961	48.941574
62151	7143	48.807404
62151	592	48.770744
62151	1200	48.337326
62151	1527	48.135826
62151	2716	47.50018
62151	1961	47.11131
62151	1136	47.109318
62151	5989	46.880936
62151	1610	46.567993
62151	541	46.178467
62151	1270	46.158905
62151	6377	45.68747
62151	1265	45.665897
62151	8644	45.503994
62151	1101	44.946934
62151	1784	44.306614
62151	377	44.23482
62151	8636	44.198334
62151	49272	43.825935
62151	1089	43.557922
62151	1721	43.41226
62151	1	43.09496
62151	165	42.959717
62151	608	42.87062
62151	1732	42.751537
62151	597	42.644554
62151	2502	42.63405
62151	54286	42.531116
21171	1240	102.53595
21171	1198	97.492645
21171	6539	93.89418
21171	4306	91.40445
21171	8961	90.52811
21171	1097	90.10802
21171	858	90.064476
21171	2916	89.13195
21171	1704	89.12088
21171	5445	88.62766
21171	2858	88.40135
21171	47	87.98066
21171	1	87.84314
21171	5418	86.913734
21171	1682	86.78662
21171	6377	85.07565
21171	32587	84.63116
21171	1721	84.21257
21171	2115	84.12979
21171	4027	83.769356
21171	4886	82.91553
21171	1258	82.438774
21171	733	82.142365
21171	2683	80.72549
21171	6365	79.145386
21171	4034	78.67713
21171	1101	78.66807
21171	293	77.43141
21171	6934	77.21571
21171	367	76.98076
21171	2194	76.692215
21171	33493	75.78077
21171	231	75.52204
21171	1610	75.284424
21171	6870	75.023315
21171	4878	74.73586
21171	4973	74.30195
21171	3471	72.557335
21171	49272	72.48607
21171	2012	72.34672
21171	1584	71.66125
21171	919	71.59491
21171	2329	71.23925
21171	778	70.94495
21171	1080	70.83261
21171	208	70.7204
21171	3527	70.62886
21171	1222	70.371735
21171	8874	70.18557
21171	2987	69.96473
6758	4993	84.60647
6758	3578	81.223976
6758	2858	79.27703
6758	260	78.612465
6758	7361	78.54614
6758	1265	75.92384
6758	7438	74.13212
6758	1580	72.23415
6758	589	71.771416
6758	47	71.08762
6758	6377	70.67747
6758	1240	68.24496
6758	1246	67.55333
6758	1	67.04343
6758	5349	66.913124
6758	4878	66.84302
6758	2329	66.4343
6758	49272	66.394
6758	1961	65.793785
6758	4886	64.62646
6758	1036	64.53996
6758	3481	64.11758
6758	364	63.71746
6758	6365	63.6644
6758	5669	62.90736
6758	1200	62.498463
6758	293	61.76991
6758	8636	60.824936
6758	1923	60.32826
6758	6333	60.170387
6758	4034	60.099678
6758	1214	58.999184
6758	1080	58.95576
6758	1089	58.481632
6758	590	58.361687
6758	2706	58.178185
6758	48516	58.09909
6758	1206	57.85215
6758	1258	57.449226
6758	5902	57.40627
6758	33166	57.114277
6758	231	57.026237
6758	2115	56.905426
6758	778	56.659145
6758	1197	56.59064
6758	7090	56.563995
6758	2542	56.05381
6758	8360	56.02795
6758	253	55.80715
6758	2174	55.606792
63347	6377	36.908413
63347	1270	35.466908
63347	4306	35.406708
63347	1	34.358555
63347	595	33.148773
63347	6711	32.73667
63347	4308	32.71349
63347	1721	32.109165
63347	2987	32.004826
63347	2762	31.640366
63347	2	31.41834
63347	500	30.927856
63347	150	30.838312
63347	2294	30.79823
63347	1580	30.746052
63347	1961	30.590876
63347	8360	30.08453
63347	736	29.970375
63347	260	29.849897
63347	587	29.675976
63347	780	29.656878
63347	5218	29.541
63347	3751	29.302631
63347	1196	29.035488
63347	1393	29.033897
63347	4027	28.845915
63347	2028	28.557224
63347	4979	28.5185
63347	4246	28.511154
63347	7361	28.507292
63347	1784	28.20834
63347	2424	28.104946
63347	5618	27.800049
63347	5445	27.78336
63347	253	27.671654
63347	357	27.593342
63347	592	27.574055
63347	589	27.490164
63347	6539	27.325684
63347	8970	27.270634
63347	30793	27.268314
63347	919	27.135572
63347	2571	27.13249
63347	2797	27.101648
63347	1210	27.009884
63347	648	26.904213
63347	2997	26.821842
63347	3949	26.598808
63347	8949	26.581196
63347	33493	26.483984
71420	1270	107.338394
71420	2716	105.87428
71420	2028	101.804855
71420	5952	98.65153
71420	3578	97.90256
71420	356	95.87264
71420	593	95.77236
71420	5349	95.623634
71420	2628	93.440544
71420	1136	93.337166
71420	367	93.13467
71420	150	91.72717
71420	736	89.66549
71420	5378	89.597466
71420	733	89.311
71420	296	87.661255
71420	33493	87.08324
71420	5418	85.640945
71420	7438	84.20608
71420	8636	83.76615
71420	3948	83.5774
71420	6333	83.03868
71420	3994	82.45834
71420	185	81.11085
71420	5218	80.84119
71420	344	80.60532
71420	32587	80.4569
71420	2001	79.266396
71420	1544	78.66651
71420	1028	77.76074
71420	2294	77.63421
71420	2683	77.576515
71420	3703	76.219826
71420	1617	75.965096
71420	2081	75.10683
71420	6711	74.94495
71420	1307	74.651855
71420	3408	74.257095
71420	434	73.92412
71420	454	73.70129
71420	2396	73.22583
71420	30793	73.033295
71420	8644	71.56646
71420	49272	71.386246
71420	45722	71.18766
71420	329	71.01778
71420	2353	70.95891
71420	608	70.95529
71420	1653	70.95028
71420	2329	70.77744
39861	32	94.586754
39861	4226	92.61403
39861	50	91.30474
39861	47	90.849075
39861	1036	88.89365
39861	1208	88.21629
39861	32587	87.51681
39861	33794	87.318245
39861	1527	86.61067
39861	590	86.568146
39861	111	85.28461
39861	592	83.616936
39861	1704	83.36771
39861	293	82.71661
39861	1080	82.409485
39861	4963	82.133545
39861	1265	80.80184
39861	1721	79.92219
39861	8961	79.81346
39861	648	79.411064
39861	2291	79.14337
39861	1200	78.11038
39861	4011	77.0416
39861	3481	76.28911
39861	1220	76.02319
39861	377	75.79682
39861	6377	75.66678
39861	1097	75.30225
39861	5989	75.20676
39861	2329	75.19051
39861	5669	73.75861
39861	8636	73.49176
39861	2692	72.837425
39861	7147	72.11643
39861	2542	71.995186
39861	3147	71.259514
39861	367	70.61655
39861	1584	70.26814
39861	2791	69.98743
39861	2628	69.24475
39861	2683	69.08599
39861	733	69.04369
39861	44191	68.024
39861	33493	67.58857
39861	344	67.19934
39861	364	66.31153
39861	500	66.30362
39861	2324	66.07574
39861	1784	65.485596
39861	6365	64.86584
50510	2571	72.52642
50510	593	68.0983
50510	541	66.358154
50510	1270	66.33925
50510	5445	65.94162
50510	1213	65.50842
50510	7153	64.538864
50510	1200	64.09355
50510	480	63.013523
50510	380	61.68028
50510	1208	61.26479
50510	1136	60.603306
50510	1258	60.499973
50510	5418	60.326954
50510	1206	60.092186
50510	6870	59.500668
50510	4306	59.042423
50510	527	58.062298
50510	1193	57.07581
50510	2716	57.04392
50510	1090	56.965183
50510	4878	56.524593
50510	7361	56.399048
50510	8961	54.961193
50510	3949	54.745472
50510	4995	54.714127
50510	48516	54.386208
50510	2194	53.759087
50510	1721	52.870766
50510	208	52.674248
50510	1097	52.422836
50510	70	52.368015
50510	6377	52.029972
50510	33493	51.879257
50510	367	51.84488
50510	3994	51.74586
50510	6333	51.59563
50510	1517	50.954697
50510	7147	50.933468
50510	1653	50.915005
50510	1610	50.834404
50510	5902	50.376762
50510	8665	49.56281
50510	1732	49.543434
50510	1246	49.41087
50510	49272	49.14935
50510	2710	48.914433
50510	1	48.641243
50510	3481	48.621063
50510	3897	48.118366
68722	913	70.64265
68722	1212	66.339
68722	1084	57.30706
68722	1304	52.68562
68722	3629	51.165924
68722	1248	50.002697
68722	2010	48.74313
68722	3089	47.74741
68722	3365	46.891815
68722	1394	46.55783
68722	1077	45.969456
68722	1207	45.726658
68722	541	45.516937
68722	2208	44.929867
68722	8228	44.92508
68722	1193	43.853207
68722	898	42.653313
68722	2728	42.318832
68722	1244	41.682564
68722	3996	41.55312
68722	2300	41.407764
68722	1220	40.412327
68722	1208	40.26775
68722	235	40.25269
68722	2997	40.15718
68722	1250	39.609867
68722	296	38.95536
68722	1262	38.60237
68722	3134	38.35822
68722	2716	38.090992
68722	2918	37.974594
68722	6787	37.606247
68722	858	37.408302
68722	1263	37.352955
68722	1950	37.047623
68722	899	36.8135
68722	4327	36.752266
68722	2968	36.716682
68722	3363	36.634735
68722	6440	36.40821
68722	2313	36.26508
68722	589	35.843193
68722	2973	35.834164
68722	3801	35.712543
68722	950	35.676895
68722	8042	35.362843
68722	1292	35.275074
68722	1245	35.23658
68722	942	34.980564
68722	39292	34.59137
13086	5952	55.97649
13086	260	55.69139
13086	1291	55.004097
13086	1196	54.34904
13086	2115	52.966354
13086	590	51.390167
13086	1210	51.041954
13086	592	48.670074
13086	380	48.186264
13086	780	47.772526
13086	1270	47.21775
13086	318	47.02
13086	356	46.725113
13086	541	46.612453
13086	648	46.007843
13086	2000	45.896065
13086	1961	45.685375
13086	5418	45.65221
13086	5349	45.47691
13086	4306	45.37381
13086	4022	45.166576
13086	6539	44.03975
13086	32	44.02497
13086	50	43.94335
13086	8665	43.578125
13086	5378	42.98269
13086	33493	42.878677
13086	1136	42.847237
13086	2628	42.74186
13086	47	42.582294
13086	377	42.55871
13086	593	42.141445
13086	1954	42.13644
13086	8636	41.819267
13086	316	41.588634
13086	733	41.50393
13086	296	40.679424
13086	6874	40.66219
13086	2858	40.364304
13086	2959	40.153263
13086	4370	40.024914
13086	1704	39.868847
13086	3996	39.811832
13086	7438	39.776894
13086	1721	39.749104
13086	6365	39.669243
13086	1101	39.547676
13086	4327	39.527786
13086	32587	39.485973
13086	3175	39.406948
67189	4226	97.14612
67189	47	95.47171
67189	924	94.03874
67189	7153	91.71837
67189	318	89.25549
67189	293	87.17876
67189	1291	86.68736
67189	592	85.99349
67189	1200	84.28943
67189	4973	84.219696
67189	457	84.14295
67189	1682	83.70581
67189	1580	83.24948
67189	2502	83.11489
67189	4306	81.38159
67189	2542	80.63039
67189	4034	80.14
67189	1221	79.72753
67189	4995	79.13337
67189	1391	76.80151
67189	377	76.61787
67189	1923	76.301636
67189	1653	75.83973
67189	4979	75.8184
67189	8636	75.71577
67189	733	74.70414
67189	1729	74.45105
67189	6377	74.447586
67189	1090	74.20303
67189	1721	74.15993
67189	5669	74.02773
67189	8961	73.54742
67189	6365	72.99538
67189	2706	72.75991
67189	6807	72.05239
67189	1219	72.038895
67189	2000	71.02493
67189	4886	69.79511
67189	2791	69.14636
67189	1259	68.790924
67189	2194	68.31256
67189	30707	68.258545
67189	4848	67.88848
67189	48780	67.6496
67189	597	66.6082
67189	8622	65.94138
67189	2640	65.890656
67189	1921	65.78675
67189	5618	65.44083
67189	235	65.21712
40284	356	73.80405
40284	110	72.65184
40284	1270	71.16331
40284	6377	70.31746
40284	480	67.73257
40284	4014	67.45993
40284	4886	67.340034
40284	527	67.13852
40284	4776	66.89163
40284	780	65.0999
40284	3623	65.01021
40284	593	64.91542
40284	4306	64.45014
40284	1036	63.09828
40284	7438	62.74902
40284	367	61.57224
40284	380	61.46569
40284	1265	61.43719
40284	8798	61.34456
40284	8961	61.214344
40284	253	61.17341
40284	344	60.45489
40284	1	60.375393
40284	2268	60.19562
40284	32587	59.914948
40284	589	59.856045
40284	8644	59.314285
40284	4226	59.190693
40284	2706	59.162754
40284	8360	58.913265
40284	44191	58.343204
40284	8368	57.81569
40284	1307	57.67257
40284	33794	57.162525
40284	4878	57.101086
40284	7361	57.011
40284	1240	56.992367
40284	4025	56.765125
40284	4973	56.68628
40284	1597	56.65072
40284	6711	55.996017
40284	1089	55.918255
40284	2716	55.820366
40284	2355	55.44198
40284	3996	55.31452
40284	4447	55.22799
40284	6	55.22468
40284	3977	54.956635
40284	5669	54.87212
40284	1088	54.717255
34958	1196	96.828156
34958	3793	94.9227
34958	2628	92.60474
34958	648	92.45184
34958	780	92.275856
34958	2762	91.561745
34958	110	87.63068
34958	2916	87.47724
34958	296	87.40382
34958	7438	87.26395
34958	1265	86.773056
34958	2028	86.246864
34958	3147	85.99197
34958	3996	84.6283
34958	2706	84.183426
34958	47	83.80168
34958	8665	83.2625
34958	593	82.61248
34958	1704	82.52557
34958	1097	82.01516
34958	2858	81.445564
34958	10	81.152504
34958	2291	80.08651
34958	44191	79.62077
34958	1387	79.5721
34958	40815	78.7096
34958	50	77.08963
34958	5502	76.35706
34958	2355	76.16817
34958	2700	75.9982
34958	4027	75.4766
34958	527	75.31386
34958	588	75.12485
34958	1246	75.0408
34958	2353	74.249405
34958	2502	74.12535
34958	1485	73.43125
34958	3977	72.95348
34958	590	72.843185
34958	253	72.77633
34958	1258	72.53061
34958	587	72.42882
34958	1127	72.11009
34958	293	71.855576
34958	1197	71.6574
34958	1610	71.47063
34958	3081	71.45841
34958	1275	71.456696
34958	5010	71.15216
34958	442	70.78077
24954	6874	76.26395
24954	2762	73.78097
24954	5952	73.57918
24954	356	72.49423
24954	1196	71.16488
24954	1240	70.69885
24954	2858	69.02111
24954	5445	68.603355
24954	318	67.93737
24954	5418	66.38595
24954	4306	66.37262
24954	592	65.861496
24954	1036	65.74211
24954	3996	65.01148
24954	4963	64.477585
24954	1270	64.16498
24954	4011	64.07692
24954	1527	63.05297
24954	1258	61.735126
24954	527	61.44921
24954	457	61.220078
24954	6539	61.01625
24954	1580	60.935844
24954	5349	60.889725
24954	2700	60.681793
24954	1214	60.63506
24954	2628	60.450195
24954	1923	60.4357
24954	1200	60.280575
24954	608	59.682148
24954	1213	59.445732
24954	8636	59.063377
24954	2502	59.046417
24954	541	58.939224
24954	1206	58.08694
24954	3994	57.62793
24954	5378	57.34803
24954	1222	56.755337
24954	3949	56.614807
24954	4027	56.397263
24954	6377	55.89054
24954	1617	55.888313
24954	1265	55.324097
24954	223	54.923122
24954	1721	54.58714
24954	49272	54.36773
24954	1208	53.93642
24954	4973	53.93141
24954	2542	53.909138
24954	6502	53.904102
2692	4226	92.24896
2692	5349	87.33326
2692	6539	84.16589
2692	1527	81.36686
2692	541	80.47084
2692	3578	80.196014
2692	1036	80.12146
2692	2858	78.523865
2692	44191	77.68408
2692	50	76.79213
2692	5418	76.28683
2692	2716	76.17588
2692	7361	75.68101
2692	2762	75.633
2692	592	75.368126
2692	110	75.304405
2692	858	74.45658
2692	778	74.31216
2692	457	73.57221
2692	5378	72.00728
2692	1704	71.14687
2692	8360	70.2608
2692	1097	69.57656
2692	150	69.51275
2692	380	68.24218
2692	2174	68.21621
2692	1517	68.164825
2692	41569	68.04985
2692	4995	68.00535
2692	2997	67.988556
2692	2683	67.7612
2692	1732	67.61891
2692	2502	67.458595
2692	1193	66.8131
2692	6934	66.57738
2692	733	66.29075
2692	590	65.64193
2692	2291	64.942
2692	2012	64.708046
2692	7143	63.921528
2692	2987	63.840992
2692	1080	63.410328
2692	3081	63.19327
2692	608	63.109093
2692	3114	62.591263
2692	1610	62.401657
2692	41566	62.018402
2692	6711	61.472027
2692	33166	61.394753
2692	2710	61.25633
35373	778	72.9663
35373	32	72.1182
35373	593	71.62802
35373	1208	70.61214
35373	4993	68.93234
35373	589	68.51673
35373	7438	67.278534
35373	4878	66.80396
35373	1240	66.54263
35373	111	66.48176
35373	2329	65.40303
35373	2692	65.32364
35373	110	65.053444
35373	260	64.317566
35373	1198	64.26333
35373	7153	62.90057
35373	1580	62.42756
35373	1210	62.060783
35373	33794	61.992706
35373	2762	61.98832
35373	1196	61.935238
35373	2028	61.189205
35373	1721	61.17905
35373	5669	61.176
35373	1252	60.31513
35373	2012	59.757683
35373	733	59.330383
35373	8961	59.13899
35373	5989	58.63682
35373	3994	58.458035
35373	1704	58.136284
35373	2011	57.804142
35373	457	57.33415
35373	1080	57.333706
35373	2712	57.247417
35373	46578	57.04433
35373	6377	56.268276
35373	150	56.04547
35373	2628	55.237263
35373	2987	55.216164
35373	4720	55.032433
35373	4262	54.75823
35373	5679	54.240185
35373	4886	54.10555
35373	44191	54.065887
35373	1387	53.814365
35373	8622	53.638393
35373	1961	53.621357
35373	736	53.156723
35373	1573	53.130978
44041	1198	103.71168
44041	2858	102.55379
44041	4226	101.08829
44041	6539	99.75221
44041	2959	98.80384
44041	593	98.58665
44041	2571	98.32863
44041	1240	97.22483
44041	3996	94.663635
44041	4886	92.93086
44041	2115	90.71829
44041	32	89.94488
44041	344	89.80719
44041	648	89.07768
44041	4995	87.91953
44041	40815	87.2494
44041	1193	87.00027
44041	32587	86.692314
44041	4034	86.42238
44041	1527	86.172066
44041	4878	86.12046
44041	1721	85.92824
44041	2916	85.875496
44041	588	85.23745
44041	4979	85.183
44041	4022	84.33904
44041	1080	80.61781
44041	924	79.547745
44041	500	79.33919
44041	919	79.037155
44041	7143	77.50529
44041	1288	77.354195
44041	2791	77.336105
44041	2012	76.74262
44041	586	76.62061
44041	595	76.43765
44041	2692	75.919365
44041	8784	75.56411
44041	111	75.27945
44041	2797	74.60499
44041	1784	74.56309
44041	1544	74.48256
44041	1485	74.43259
44041	44191	74.29066
44041	10	73.82605
44041	3948	73.038734
44041	3994	73.03616
44041	1148	72.98966
44041	5010	72.50583
44041	6502	72.37832
8624	344	40.195335
8624	4995	39.918137
8624	586	38.859398
8624	2858	38.576897
8624	5299	38.454903
8624	356	37.715523
8624	4014	37.61927
8624	3751	36.532
8624	1704	35.716835
8624	2324	35.62022
8624	3948	35.381985
8624	296	35.3107
8624	539	35.201088
8624	508	34.67955
8624	8961	34.48495
8624	8970	34.289845
8624	1393	34.04148
8624	1097	33.875404
8624	1307	33.792576
8624	1270	33.4325
8624	3967	33.368668
8624	1265	33.13873
8624	590	32.90066
8624	1968	32.861687
8624	5377	32.856266
8624	1079	32.77934
8624	4886	32.511047
8624	1210	32.49864
8624	2959	32.084923
8624	3147	31.994972
8624	5349	31.938097
8624	2997	31.874712
8624	4022	31.837208
8624	3977	31.812534
8624	260	31.785402
8624	8464	31.577555
8624	5991	31.465408
8624	4447	31.260199
8624	1223	31.20618
8624	920	30.788036
8624	141	30.774263
8624	5989	30.744839
8624	745	30.654234
8624	1196	30.646637
8624	509	30.45545
8624	8636	29.681152
8624	4878	29.657803
8624	34072	29.472273
8624	587	29.461714
8624	1197	29.434034
70698	377	71.52814
70698	780	69.63302
70698	2571	68.68661
70698	2716	68.14279
70698	1270	67.62992
70698	260	66.19193
70698	2762	64.67936
70698	500	64.4815
70698	4226	64.440414
70698	6377	64.104866
70698	5952	63.93049
70698	527	63.140285
70698	1097	62.66135
70698	1240	62.520035
70698	5445	62.130672
70698	50	61.764774
70698	5989	61.48597
70698	2959	60.537544
70698	733	60.28848
70698	3948	59.716175
70698	4995	59.118393
70698	4886	59.070618
70698	2628	58.360554
70698	7438	58.354656
70698	6874	57.133583
70698	2997	55.869904
70698	1527	55.61919
70698	47	55.38403
70698	2291	55.180134
70698	1704	55.128418
70698	597	54.868153
70698	5418	54.505024
70698	8636	53.982693
70698	1246	52.517437
70698	4034	52.23055
70698	3793	52.167564
70698	1214	51.670914
70698	1220	51.488884
70698	1073	51.280396
70698	4973	51.064335
70698	33493	50.97608
70698	1584	50.492737
70698	33166	50.43844
70698	1089	50.42907
70698	587	50.2626
70698	1101	50.2044
70698	1968	49.988667
70698	293	49.86009
70698	30707	49.857033
70698	2916	49.616463
23988	589	92.44786
23988	2959	90.572426
23988	1198	86.69455
23988	318	86.53723
23988	5349	80.33565
23988	2329	79.47658
23988	344	79.15012
23988	1210	78.87019
23988	733	78.44059
23988	1136	78.08458
23988	1270	77.921875
23988	1258	77.712975
23988	1580	77.6442
23988	8636	75.71165
23988	377	75.20098
23988	1682	74.61616
23988	6365	74.54194
23988	150	74.45117
23988	1291	73.44903
23988	778	73.13995
23988	1	72.85729
23988	5989	72.33976
23988	608	71.68403
23988	1221	70.9432
23988	7361	70.90158
23988	1704	70.60986
23988	2115	69.97177
23988	4034	69.18107
23988	2194	69.056694
23988	1676	69.0094
23988	30707	68.869514
23988	1193	68.68407
23988	6377	68.27911
23988	2997	68.02143
23988	7143	67.95238
23988	1206	67.20189
23988	4973	67.04908
23988	1275	67.02651
23988	2502	66.25441
23988	163	66.249985
23988	1610	65.99786
23988	442	65.35213
23988	58559	65.03191
23988	1265	64.66986
23988	5378	64.385185
23988	51662	64.08195
23988	292	63.854233
23988	5872	63.27081
23988	7147	62.625534
23988	924	62.16493
62474	8636	82.366264
62474	1580	81.95958
62474	5445	80.400444
62474	1270	76.18325
62474	5378	75.46689
62474	2762	74.98096
62474	296	73.30801
62474	318	72.500656
62474	593	72.32049
62474	2959	71.005394
62474	588	70.18256
62474	1089	69.69256
62474	50	69.290764
62474	5418	68.30369
62474	1721	68.29438
62474	457	68.28126
62474	2858	67.347565
62474	344	66.65713
62474	380	66.39559
62474	1214	65.591705
62474	1136	65.29132
62474	2012	64.6496
62474	590	64.050995
62474	1682	63.574173
62474	541	62.816544
62474	3994	62.452152
62474	10	62.22137
62474	7143	62.1824
62474	1265	61.284332
62474	2011	60.722557
62474	1197	60.516884
62474	4878	60.200497
62474	2916	60.026623
62474	4995	59.49675
62474	3147	59.365917
62474	1200	59.331646
62474	2706	59.13144
62474	33004	58.985874
62474	1704	58.42018
62474	1101	58.356277
62474	736	57.967697
62474	231	57.80249
62474	4027	57.798786
62474	1485	57.59742
62474	500	57.404602
62474	8665	57.286495
62474	5218	57.092342
62474	316	57.04347
62474	4973	56.939663
62474	778	56.868134
46656	593	110.4153
46656	260	110.31336
46656	4963	105.29074
